,Date,Country/Region,Confirmed,Recovered,Death
3866,2/11/20,Malawi,0,0,0
3867,2/11/20,Malaysia,18,3,0
3868,2/11/20,Maldives,0,0,0
3869,2/11/20,Mali,0,0,0
3870,2/11/20,Malta,0,0,0
3871,2/11/20,Mauritania,0,0,0
3872,2/11/20,Mauritius,0,0,0
3873,2/11/20,Mexico,0,0,0
3874,2/11/20,Moldova,0,0,0
3875,2/11/20,Monaco,0,0,0
3876,2/11/20,Mongolia,0,0,0
3877,2/11/20,Montenegro,0,0,0
3878,2/11/20,Morocco,0,0,0
3879,2/11/20,Mozambique,0,0,0
3880,2/11/20,Namibia,0,0,0
3881,2/11/20,Nepal,1,0,0
3882,2/11/20,Netherlands,0,0,0
3883,2/11/20,New Zealand,0,0,0
3884,2/11/20,Nicaragua,0,0,0
3885,2/11/20,Niger,0,0,0
3886,2/11/20,Nigeria,0,0,0
3887,2/11/20,North Macedonia,0,0,0
3888,2/11/20,Norway,0,0,0
3889,2/11/20,Oman,0,0,0
3890,2/11/20,Pakistan,0,0,0
3891,2/11/20,Panama,0,0,0
3892,2/11/20,Papua New Guinea,0,0,0
3893,2/11/20,Paraguay,0,0,0
3894,2/11/20,Peru,0,0,0
3895,2/11/20,Philippines,3,0,1
3896,2/11/20,Poland,0,0,0
3897,2/11/20,Portugal,0,0,0
3898,2/11/20,Qatar,0,0,0
3899,2/11/20,Romania,0,0,0
3900,2/11/20,Russia,2,0,0
3901,2/11/20,Rwanda,0,0,0
3902,2/11/20,Saint Kitts and Nevis,0,0,0
3903,2/11/20,Saint Lucia,0,0,0
3904,2/11/20,Saint Vincent and the Grenadines,0,0,0
3905,2/11/20,San Marino,0,0,0
3906,2/11/20,Sao Tome and Principe,0,0,0
3907,2/11/20,Saudi Arabia,0,0,0
3908,2/11/20,Senegal,0,0,0
3909,2/11/20,Serbia,0,0,0
3910,2/11/20,Seychelles,0,0,0
3911,2/11/20,Sierra Leone,0,0,0
3912,2/11/20,Singapore,47,9,0
3913,2/11/20,Slovakia,0,0,0
3914,2/11/20,Slovenia,0,0,0
3915,2/11/20,Somalia,0,0,0
3916,2/11/20,South Africa,0,0,0
3917,2/11/20,South Sudan,0,0,0
3918,2/11/20,Spain,2,0,0
3919,2/11/20,Sri Lanka,1,1,0
3920,2/11/20,Sudan,0,0,0
3921,2/11/20,Suriname,0,0,0
3922,2/11/20,Sweden,1,0,0
3923,2/11/20,Switzerland,0,0,0
3924,2/11/20,Syria,0,0,0
3925,2/11/20,Taiwan*,18,1,0
3926,2/11/20,Tajikistan,0,0,0
3927,2/11/20,Tanzania,0,0,0
3928,2/11/20,Thailand,33,10,0
3929,2/11/20,Timor-Leste,0,0,0
3930,2/11/20,Togo,0,0,0
3931,2/11/20,Trinidad and Tobago,0,0,0
3932,2/11/20,Tunisia,0,0,0
3933,2/11/20,Turkey,0,0,0
3934,2/11/20,US,12,3,0
3935,2/11/20,Uganda,0,0,0
3936,2/11/20,Ukraine,0,0,0
3937,2/11/20,United Arab Emirates,8,0,0
3938,2/11/20,United Kingdom,8,0,0
3939,2/11/20,Uruguay,0,0,0
3940,2/11/20,Uzbekistan,0,0,0
3941,2/11/20,Venezuela,0,0,0
3942,2/11/20,Vietnam,15,6,0
3943,2/11/20,West Bank and Gaza,0,0,0
3944,2/11/20,Western Sahara,0,0,0
3945,2/11/20,Yemen,0,0,0
3946,2/11/20,Zambia,0,0,0
3947,2/11/20,Zimbabwe,0,0,0
3948,2/12/20,Afghanistan,0,0,0
3949,2/12/20,Albania,0,0,0
3950,2/12/20,Algeria,0,0,0
3951,2/12/20,Andorra,0,0,0
3952,2/12/20,Angola,0,0,0
3953,2/12/20,Antigua and Barbuda,0,0,0
3954,2/12/20,Argentina,0,0,0
3955,2/12/20,Armenia,0,0,0
3956,2/12/20,Australia,15,2,0
3957,2/12/20,Austria,0,0,0
3958,2/12/20,Azerbaijan,0,0,0
3959,2/12/20,Bahamas,0,0,0
3960,2/12/20,Bahrain,0,0,0
3961,2/12/20,Bangladesh,0,0,0
3962,2/12/20,Barbados,0,0,0
3963,2/12/20,Belarus,0,0,0
3964,2/12/20,Belgium,1,0,0
3965,2/12/20,Belize,0,0,0
3966,2/12/20,Benin,0,0,0
3967,2/12/20,Bhutan,0,0,0
3968,2/12/20,Bolivia,0,0,0
3969,2/12/20,Bosnia and Herzegovina,0,0,0
3970,2/12/20,Botswana,0,0,0
3971,2/12/20,Brazil,0,0,0
3972,2/12/20,Brunei,0,0,0
3973,2/12/20,Bulgaria,0,0,0
3974,2/12/20,Burkina Faso,0,0,0
3975,2/12/20,Burma,0,0,0
3976,2/12/20,Burundi,0,0,0
3977,2/12/20,Cabo Verde,0,0,0
3978,2/12/20,Cambodia,1,1,0
3979,2/12/20,Cameroon,0,0,0
3980,2/12/20,Canada,7,1,0
3981,2/12/20,Central African Republic,0,0,0
3982,2/12/20,Chad,0,0,0
3983,2/12/20,Chile,0,0,0
3984,2/12/20,China,44759,5082,1117
3985,2/12/20,Colombia,0,0,0
3986,2/12/20,Comoros,0,0,0
3987,2/12/20,Congo (Brazzaville),0,0,0
3988,2/12/20,Congo (Kinshasa),0,0,0
3989,2/12/20,Costa Rica,0,0,0
3990,2/12/20,Cote d'Ivoire,0,0,0
3991,2/12/20,Croatia,0,0,0
3992,2/12/20,Cuba,0,0,0
3993,2/12/20,Cyprus,0,0,0
3994,2/12/20,Czechia,0,0,0
3995,2/12/20,Denmark,0,0,0
3996,2/12/20,Diamond Princess,175,0,0
3997,2/12/20,Djibouti,0,0,0
3998,2/12/20,Dominica,0,0,0
3999,2/12/20,Dominican Republic,0,0,0
4000,2/12/20,Ecuador,0,0,0
4001,2/12/20,Egypt,0,0,0
4002,2/12/20,El Salvador,0,0,0
4003,2/12/20,Equatorial Guinea,0,0,0
4004,2/12/20,Eritrea,0,0,0
4005,2/12/20,Estonia,0,0,0
4006,2/12/20,Eswatini,0,0,0
4007,2/12/20,Ethiopia,0,0,0
4008,2/12/20,Fiji,0,0,0
4009,2/12/20,Finland,1,1,0
4010,2/12/20,France,11,2,0
4011,2/12/20,Gabon,0,0,0
4012,2/12/20,Gambia,0,0,0
4013,2/12/20,Georgia,0,0,0
4014,2/12/20,Germany,16,0,0
4015,2/12/20,Ghana,0,0,0
4016,2/12/20,Greece,0,0,0
4017,2/12/20,Grenada,0,0,0
4018,2/12/20,Guatemala,0,0,0
4019,2/12/20,Guinea,0,0,0
4020,2/12/20,Guinea-Bissau,0,0,0
4021,2/12/20,Guyana,0,0,0
4022,2/12/20,Haiti,0,0,0
4023,2/12/20,Holy See,0,0,0
4024,2/12/20,Honduras,0,0,0
4025,2/12/20,Hungary,0,0,0
4026,2/12/20,Iceland,0,0,0
4027,2/12/20,India,3,0,0
4028,2/12/20,Indonesia,0,0,0
4029,2/12/20,Iran,0,0,0
4030,2/12/20,Iraq,0,0,0
4031,2/12/20,Ireland,0,0,0
4032,2/12/20,Israel,0,0,0
4033,2/12/20,Italy,3,0,0
4034,2/12/20,Jamaica,0,0,0
4035,2/12/20,Japan,28,9,0
4036,2/12/20,Jordan,0,0,0
4037,2/12/20,Kazakhstan,0,0,0
4038,2/12/20,Kenya,0,0,0
4039,2/12/20,"Korea, South",28,7,0
4040,2/12/20,Kosovo,0,0,0
4041,2/12/20,Kuwait,0,0,0
4042,2/12/20,Kyrgyzstan,0,0,0
4043,2/12/20,Laos,0,0,0
4044,2/12/20,Latvia,0,0,0
4045,2/12/20,Lebanon,0,0,0
4046,2/12/20,Lesotho,0,0,0
4047,2/12/20,Liberia,0,0,0
4048,2/12/20,Libya,0,0,0
4049,2/12/20,Liechtenstein,0,0,0
4050,2/12/20,Lithuania,0,0,0
4051,2/12/20,Luxembourg,0,0,0
4052,2/12/20,MS Zaandam,0,0,0
4053,2/12/20,Madagascar,0,0,0
4054,2/12/20,Malawi,0,0,0
4055,2/12/20,Malaysia,18,3,0
4056,2/12/20,Maldives,0,0,0
4057,2/12/20,Mali,0,0,0
4058,2/12/20,Malta,0,0,0
4059,2/12/20,Mauritania,0,0,0
4060,2/12/20,Mauritius,0,0,0
4061,2/12/20,Mexico,0,0,0
4062,2/12/20,Moldova,0,0,0
4063,2/12/20,Monaco,0,0,0
4064,2/12/20,Mongolia,0,0,0
4065,2/12/20,Montenegro,0,0,0
4066,2/12/20,Morocco,0,0,0
4067,2/12/20,Mozambique,0,0,0
4068,2/12/20,Namibia,0,0,0
4069,2/12/20,Nepal,1,1,0
4070,2/12/20,Netherlands,0,0,0
4071,2/12/20,New Zealand,0,0,0
4072,2/12/20,Nicaragua,0,0,0
4073,2/12/20,Niger,0,0,0
4074,2/12/20,Nigeria,0,0,0
4075,2/12/20,North Macedonia,0,0,0
4076,2/12/20,Norway,0,0,0
4077,2/12/20,Oman,0,0,0
4078,2/12/20,Pakistan,0,0,0
4079,2/12/20,Panama,0,0,0
4080,2/12/20,Papua New Guinea,0,0,0
4081,2/12/20,Paraguay,0,0,0
4082,2/12/20,Peru,0,0,0
4083,2/12/20,Philippines,3,1,1
4084,2/12/20,Poland,0,0,0
4085,2/12/20,Portugal,0,0,0
4086,2/12/20,Qatar,0,0,0
4087,2/12/20,Romania,0,0,0
4088,2/12/20,Russia,2,2,0
4089,2/12/20,Rwanda,0,0,0
4090,2/12/20,Saint Kitts and Nevis,0,0,0
4091,2/12/20,Saint Lucia,0,0,0
4092,2/12/20,Saint Vincent and the Grenadines,0,0,0
4093,2/12/20,San Marino,0,0,0
4094,2/12/20,Sao Tome and Principe,0,0,0
4095,2/12/20,Saudi Arabia,0,0,0
4096,2/12/20,Senegal,0,0,0
4097,2/12/20,Serbia,0,0,0
4098,2/12/20,Seychelles,0,0,0
4099,2/12/20,Sierra Leone,0,0,0
4100,2/12/20,Singapore,50,15,0
4101,2/12/20,Slovakia,0,0,0
4102,2/12/20,Slovenia,0,0,0
4103,2/12/20,Somalia,0,0,0
4104,2/12/20,South Africa,0,0,0
4105,2/12/20,South Sudan,0,0,0
4106,2/12/20,Spain,2,0,0
4107,2/12/20,Sri Lanka,1,1,0
4108,2/12/20,Sudan,0,0,0
4109,2/12/20,Suriname,0,0,0
4110,2/12/20,Sweden,1,0,0
4111,2/12/20,Switzerland,0,0,0
4112,2/12/20,Syria,0,0,0
4113,2/12/20,Taiwan*,18,1,0
4114,2/12/20,Tajikistan,0,0,0
4115,2/12/20,Tanzania,0,0,0
4116,2/12/20,Thailand,33,10,0
4117,2/12/20,Timor-Leste,0,0,0
4118,2/12/20,Togo,0,0,0
4119,2/12/20,Trinidad and Tobago,0,0,0
4120,2/12/20,Tunisia,0,0,0
4121,2/12/20,Turkey,0,0,0
4122,2/12/20,US,12,3,0
4123,2/12/20,Uganda,0,0,0
4124,2/12/20,Ukraine,0,0,0
4125,2/12/20,United Arab Emirates,8,1,0
4126,2/12/20,United Kingdom,9,1,0
4127,2/12/20,Uruguay,0,0,0
4128,2/12/20,Uzbekistan,0,0,0
4129,2/12/20,Venezuela,0,0,0
4130,2/12/20,Vietnam,15,6,0
4131,2/12/20,West Bank and Gaza,0,0,0
4132,2/12/20,Western Sahara,0,0,0
4133,2/12/20,Yemen,0,0,0
4134,2/12/20,Zambia,0,0,0
4135,2/12/20,Zimbabwe,0,0,0
4136,2/13/20,Afghanistan,0,0,0
4137,2/13/20,Albania,0,0,0
4138,2/13/20,Algeria,0,0,0
4139,2/13/20,Andorra,0,0,0
4140,2/13/20,Angola,0,0,0
4141,2/13/20,Antigua and Barbuda,0,0,0
4142,2/13/20,Argentina,0,0,0
4143,2/13/20,Armenia,0,0,0
4144,2/13/20,Australia,15,8,0
4145,2/13/20,Austria,0,0,0
4146,2/13/20,Azerbaijan,0,0,0
4147,2/13/20,Bahamas,0,0,0
4148,2/13/20,Bahrain,0,0,0
4149,2/13/20,Bangladesh,0,0,0
4150,2/13/20,Barbados,0,0,0
4151,2/13/20,Belarus,0,0,0
4152,2/13/20,Belgium,1,0,0
4153,2/13/20,Belize,0,0,0
4154,2/13/20,Benin,0,0,0
4155,2/13/20,Bhutan,0,0,0
4156,2/13/20,Bolivia,0,0,0
4157,2/13/20,Bosnia and Herzegovina,0,0,0
4158,2/13/20,Botswana,0,0,0
4159,2/13/20,Brazil,0,0,0
4160,2/13/20,Brunei,0,0,0
4161,2/13/20,Bulgaria,0,0,0
4162,2/13/20,Burkina Faso,0,0,0
4163,2/13/20,Burma,0,0,0
4164,2/13/20,Burundi,0,0,0
4165,2/13/20,Cabo Verde,0,0,0
4166,2/13/20,Cambodia,1,1,0
4167,2/13/20,Cameroon,0,0,0
4168,2/13/20,Canada,7,1,0
4169,2/13/20,Central African Republic,0,0,0
4170,2/13/20,Chad,0,0,0
4171,2/13/20,Chile,0,0,0
4172,2/13/20,China,59895,6217,1369
4173,2/13/20,Colombia,0,0,0
4174,2/13/20,Comoros,0,0,0
4175,2/13/20,Congo (Brazzaville),0,0,0
4176,2/13/20,Congo (Kinshasa),0,0,0
4177,2/13/20,Costa Rica,0,0,0
4178,2/13/20,Cote d'Ivoire,0,0,0
4179,2/13/20,Croatia,0,0,0
4180,2/13/20,Cuba,0,0,0
4181,2/13/20,Cyprus,0,0,0
4182,2/13/20,Czechia,0,0,0
4183,2/13/20,Denmark,0,0,0
4184,2/13/20,Diamond Princess,175,0,0
4185,2/13/20,Djibouti,0,0,0
4186,2/13/20,Dominica,0,0,0
4187,2/13/20,Dominican Republic,0,0,0
4188,2/13/20,Ecuador,0,0,0
4189,2/13/20,Egypt,0,0,0
4190,2/13/20,El Salvador,0,0,0
4191,2/13/20,Equatorial Guinea,0,0,0
4192,2/13/20,Eritrea,0,0,0
4193,2/13/20,Estonia,0,0,0
4194,2/13/20,Eswatini,0,0,0
4195,2/13/20,Ethiopia,0,0,0
4196,2/13/20,Fiji,0,0,0
4197,2/13/20,Finland,1,1,0
4198,2/13/20,France,11,2,0
4199,2/13/20,Gabon,0,0,0
4200,2/13/20,Gambia,0,0,0
4201,2/13/20,Georgia,0,0,0
4202,2/13/20,Germany,16,1,0
4203,2/13/20,Ghana,0,0,0
4204,2/13/20,Greece,0,0,0
4205,2/13/20,Grenada,0,0,0
4206,2/13/20,Guatemala,0,0,0
4207,2/13/20,Guinea,0,0,0
4208,2/13/20,Guinea-Bissau,0,0,0
4209,2/13/20,Guyana,0,0,0
4210,2/13/20,Haiti,0,0,0
4211,2/13/20,Holy See,0,0,0
4212,2/13/20,Honduras,0,0,0
4213,2/13/20,Hungary,0,0,0
4214,2/13/20,Iceland,0,0,0
4215,2/13/20,India,3,0,0
4216,2/13/20,Indonesia,0,0,0
4217,2/13/20,Iran,0,0,0
4218,2/13/20,Iraq,0,0,0
4219,2/13/20,Ireland,0,0,0
4220,2/13/20,Israel,0,0,0
4221,2/13/20,Italy,3,0,0
4222,2/13/20,Jamaica,0,0,0
4223,2/13/20,Japan,28,9,1
4224,2/13/20,Jordan,0,0,0
4225,2/13/20,Kazakhstan,0,0,0
4226,2/13/20,Kenya,0,0,0
4227,2/13/20,"Korea, South",28,7,0
4228,2/13/20,Kosovo,0,0,0
4229,2/13/20,Kuwait,0,0,0
4230,2/13/20,Kyrgyzstan,0,0,0
4231,2/13/20,Laos,0,0,0
4232,2/13/20,Latvia,0,0,0
4233,2/13/20,Lebanon,0,0,0
4234,2/13/20,Lesotho,0,0,0
4235,2/13/20,Liberia,0,0,0
4236,2/13/20,Libya,0,0,0
4237,2/13/20,Liechtenstein,0,0,0
4238,2/13/20,Lithuania,0,0,0
4239,2/13/20,Luxembourg,0,0,0
4240,2/13/20,MS Zaandam,0,0,0
4241,2/13/20,Madagascar,0,0,0
4242,2/13/20,Malawi,0,0,0
4243,2/13/20,Malaysia,19,3,0
4244,2/13/20,Maldives,0,0,0
4245,2/13/20,Mali,0,0,0
4246,2/13/20,Malta,0,0,0
4247,2/13/20,Mauritania,0,0,0
4248,2/13/20,Mauritius,0,0,0
4249,2/13/20,Mexico,0,0,0
4250,2/13/20,Moldova,0,0,0
4251,2/13/20,Monaco,0,0,0
4252,2/13/20,Mongolia,0,0,0
4253,2/13/20,Montenegro,0,0,0
4254,2/13/20,Morocco,0,0,0
4255,2/13/20,Mozambique,0,0,0
4256,2/13/20,Namibia,0,0,0
4257,2/13/20,Nepal,1,1,0
4258,2/13/20,Netherlands,0,0,0
4259,2/13/20,New Zealand,0,0,0
4260,2/13/20,Nicaragua,0,0,0
4261,2/13/20,Niger,0,0,0
4262,2/13/20,Nigeria,0,0,0
4263,2/13/20,North Macedonia,0,0,0
4264,2/13/20,Norway,0,0,0
4265,2/13/20,Oman,0,0,0
4266,2/13/20,Pakistan,0,0,0
4267,2/13/20,Panama,0,0,0
4268,2/13/20,Papua New Guinea,0,0,0
4269,2/13/20,Paraguay,0,0,0
4270,2/13/20,Peru,0,0,0
4271,2/13/20,Philippines,3,1,1
4272,2/13/20,Poland,0,0,0
4273,2/13/20,Portugal,0,0,0
4274,2/13/20,Qatar,0,0,0
4275,2/13/20,Romania,0,0,0
4276,2/13/20,Russia,2,2,0
4277,2/13/20,Rwanda,0,0,0
4278,2/13/20,Saint Kitts and Nevis,0,0,0
4279,2/13/20,Saint Lucia,0,0,0
4280,2/13/20,Saint Vincent and the Grenadines,0,0,0
4281,2/13/20,San Marino,0,0,0
4282,2/13/20,Sao Tome and Principe,0,0,0
4283,2/13/20,Saudi Arabia,0,0,0
4284,2/13/20,Senegal,0,0,0
4285,2/13/20,Serbia,0,0,0
4286,2/13/20,Seychelles,0,0,0
4287,2/13/20,Sierra Leone,0,0,0
4288,2/13/20,Singapore,58,15,0
4289,2/13/20,Slovakia,0,0,0
4290,2/13/20,Slovenia,0,0,0
4291,2/13/20,Somalia,0,0,0
4292,2/13/20,South Africa,0,0,0
4293,2/13/20,South Sudan,0,0,0
4294,2/13/20,Spain,2,0,0
4295,2/13/20,Sri Lanka,1,1,0
4296,2/13/20,Sudan,0,0,0
4297,2/13/20,Suriname,0,0,0
4298,2/13/20,Sweden,1,0,0
4299,2/13/20,Switzerland,0,0,0
4300,2/13/20,Syria,0,0,0
4301,2/13/20,Taiwan*,18,1,0
4302,2/13/20,Tajikistan,0,0,0
4303,2/13/20,Tanzania,0,0,0
4304,2/13/20,Thailand,33,12,0
4305,2/13/20,Timor-Leste,0,0,0
4306,2/13/20,Togo,0,0,0
4307,2/13/20,Trinidad and Tobago,0,0,0
4308,2/13/20,Tunisia,0,0,0
4309,2/13/20,Turkey,0,0,0
4310,2/13/20,US,13,3,0
4311,2/13/20,Uganda,0,0,0
4312,2/13/20,Ukraine,0,0,0
4313,2/13/20,United Arab Emirates,8,1,0
4314,2/13/20,United Kingdom,9,1,0
4315,2/13/20,Uruguay,0,0,0
4316,2/13/20,Uzbekistan,0,0,0
4317,2/13/20,Venezuela,0,0,0
4318,2/13/20,Vietnam,16,7,0
4319,2/13/20,West Bank and Gaza,0,0,0
4320,2/13/20,Western Sahara,0,0,0
4321,2/13/20,Yemen,0,0,0
4322,2/13/20,Zambia,0,0,0
4323,2/13/20,Zimbabwe,0,0,0
4324,2/14/20,Afghanistan,0,0,0
4325,2/14/20,Albania,0,0,0
4326,2/14/20,Algeria,0,0,0
4327,2/14/20,Andorra,0,0,0
4328,2/14/20,Angola,0,0,0
4329,2/14/20,Antigua and Barbuda,0,0,0
4330,2/14/20,Argentina,0,0,0
4331,2/14/20,Armenia,0,0,0
4332,2/14/20,Australia,15,8,0
4333,2/14/20,Austria,0,0,0
4334,2/14/20,Azerbaijan,0,0,0
4335,2/14/20,Bahamas,0,0,0
4336,2/14/20,Bahrain,0,0,0
4337,2/14/20,Bangladesh,0,0,0
4338,2/14/20,Barbados,0,0,0
4339,2/14/20,Belarus,0,0,0
4340,2/14/20,Belgium,1,0,0
4341,2/14/20,Belize,0,0,0
4342,2/14/20,Benin,0,0,0
4343,2/14/20,Bhutan,0,0,0
4344,2/14/20,Bolivia,0,0,0
4345,2/14/20,Bosnia and Herzegovina,0,0,0
4346,2/14/20,Botswana,0,0,0
4347,2/14/20,Brazil,0,0,0
4348,2/14/20,Brunei,0,0,0
4349,2/14/20,Bulgaria,0,0,0
4350,2/14/20,Burkina Faso,0,0,0
4351,2/14/20,Burma,0,0,0
4352,2/14/20,Burundi,0,0,0
4353,2/14/20,Cabo Verde,0,0,0
4354,2/14/20,Cambodia,1,1,0
4355,2/14/20,Cameroon,0,0,0
4356,2/14/20,Canada,7,1,0
4357,2/14/20,Central African Republic,0,0,0
4358,2/14/20,Chad,0,0,0
4359,2/14/20,Chile,0,0,0
4360,2/14/20,China,66358,7977,1521
4361,2/14/20,Colombia,0,0,0
4362,2/14/20,Comoros,0,0,0
4363,2/14/20,Congo (Brazzaville),0,0,0
4364,2/14/20,Congo (Kinshasa),0,0,0
4365,2/14/20,Costa Rica,0,0,0
4366,2/14/20,Cote d'Ivoire,0,0,0
4367,2/14/20,Croatia,0,0,0
4368,2/14/20,Cuba,0,0,0
4369,2/14/20,Cyprus,0,0,0
4370,2/14/20,Czechia,0,0,0
4371,2/14/20,Denmark,0,0,0
4372,2/14/20,Diamond Princess,218,0,0
4373,2/14/20,Djibouti,0,0,0
4374,2/14/20,Dominica,0,0,0
4375,2/14/20,Dominican Republic,0,0,0
4376,2/14/20,Ecuador,0,0,0
4377,2/14/20,Egypt,1,0,0
4378,2/14/20,El Salvador,0,0,0
4379,2/14/20,Equatorial Guinea,0,0,0
4380,2/14/20,Eritrea,0,0,0
4381,2/14/20,Estonia,0,0,0
4382,2/14/20,Eswatini,0,0,0
4383,2/14/20,Ethiopia,0,0,0
4384,2/14/20,Fiji,0,0,0
4385,2/14/20,Finland,1,1,0
4386,2/14/20,France,11,2,0
4387,2/14/20,Gabon,0,0,0
4388,2/14/20,Gambia,0,0,0
4389,2/14/20,Georgia,0,0,0
4390,2/14/20,Germany,16,1,0
4391,2/14/20,Ghana,0,0,0
4392,2/14/20,Greece,0,0,0
4393,2/14/20,Grenada,0,0,0
4394,2/14/20,Guatemala,0,0,0
4395,2/14/20,Guinea,0,0,0
4396,2/14/20,Guinea-Bissau,0,0,0
4397,2/14/20,Guyana,0,0,0
4398,2/14/20,Haiti,0,0,0
4399,2/14/20,Holy See,0,0,0
4400,2/14/20,Honduras,0,0,0
4401,2/14/20,Hungary,0,0,0
4402,2/14/20,Iceland,0,0,0
4403,2/14/20,India,3,0,0
4404,2/14/20,Indonesia,0,0,0
4405,2/14/20,Iran,0,0,0
4406,2/14/20,Iraq,0,0,0
4407,2/14/20,Ireland,0,0,0
4408,2/14/20,Israel,0,0,0
4409,2/14/20,Italy,3,0,0
4410,2/14/20,Jamaica,0,0,0
4411,2/14/20,Japan,29,9,1
4412,2/14/20,Jordan,0,0,0
4413,2/14/20,Kazakhstan,0,0,0
4414,2/14/20,Kenya,0,0,0
4415,2/14/20,"Korea, South",28,7,0
4416,2/14/20,Kosovo,0,0,0
4417,2/14/20,Kuwait,0,0,0
4418,2/14/20,Kyrgyzstan,0,0,0
4419,2/14/20,Laos,0,0,0
4420,2/14/20,Latvia,0,0,0
4421,2/14/20,Lebanon,0,0,0
4422,2/14/20,Lesotho,0,0,0
4423,2/14/20,Liberia,0,0,0
4424,2/14/20,Libya,0,0,0
4425,2/14/20,Liechtenstein,0,0,0
4426,2/14/20,Lithuania,0,0,0
4427,2/14/20,Luxembourg,0,0,0
4428,2/14/20,MS Zaandam,0,0,0
4429,2/14/20,Madagascar,0,0,0
4430,2/14/20,Malawi,0,0,0
4431,2/14/20,Malaysia,19,3,0
4432,2/14/20,Maldives,0,0,0
4433,2/14/20,Mali,0,0,0
4434,2/14/20,Malta,0,0,0
4435,2/14/20,Mauritania,0,0,0
4436,2/14/20,Mauritius,0,0,0
4437,2/14/20,Mexico,0,0,0
4438,2/14/20,Moldova,0,0,0
4439,2/14/20,Monaco,0,0,0
4440,2/14/20,Mongolia,0,0,0
4441,2/14/20,Montenegro,0,0,0
4442,2/14/20,Morocco,0,0,0
4443,2/14/20,Mozambique,0,0,0
4444,2/14/20,Namibia,0,0,0
4445,2/14/20,Nepal,1,1,0
4446,2/14/20,Netherlands,0,0,0
4447,2/14/20,New Zealand,0,0,0
4448,2/14/20,Nicaragua,0,0,0
4449,2/14/20,Niger,0,0,0
4450,2/14/20,Nigeria,0,0,0
4451,2/14/20,North Macedonia,0,0,0
4452,2/14/20,Norway,0,0,0
4453,2/14/20,Oman,0,0,0
4454,2/14/20,Pakistan,0,0,0
4455,2/14/20,Panama,0,0,0
4456,2/14/20,Papua New Guinea,0,0,0
4457,2/14/20,Paraguay,0,0,0
4458,2/14/20,Peru,0,0,0
4459,2/14/20,Philippines,3,1,1
4460,2/14/20,Poland,0,0,0
4461,2/14/20,Portugal,0,0,0
4462,2/14/20,Qatar,0,0,0
4463,2/14/20,Romania,0,0,0
4464,2/14/20,Russia,2,2,0
4465,2/14/20,Rwanda,0,0,0
4466,2/14/20,Saint Kitts and Nevis,0,0,0
4467,2/14/20,Saint Lucia,0,0,0
4468,2/14/20,Saint Vincent and the Grenadines,0,0,0
4469,2/14/20,San Marino,0,0,0
4470,2/14/20,Sao Tome and Principe,0,0,0
4471,2/14/20,Saudi Arabia,0,0,0
4472,2/14/20,Senegal,0,0,0
4473,2/14/20,Serbia,0,0,0
4474,2/14/20,Seychelles,0,0,0
4475,2/14/20,Sierra Leone,0,0,0
4476,2/14/20,Singapore,67,17,0
4477,2/14/20,Slovakia,0,0,0
4478,2/14/20,Slovenia,0,0,0
4479,2/14/20,Somalia,0,0,0
4480,2/14/20,South Africa,0,0,0
4481,2/14/20,South Sudan,0,0,0
4482,2/14/20,Spain,2,0,0
4483,2/14/20,Sri Lanka,1,1,0
4484,2/14/20,Sudan,0,0,0
4485,2/14/20,Suriname,0,0,0
4486,2/14/20,Sweden,1,0,0
4487,2/14/20,Switzerland,0,0,0
4488,2/14/20,Syria,0,0,0
4489,2/14/20,Taiwan*,18,2,0
4490,2/14/20,Tajikistan,0,0,0
4491,2/14/20,Tanzania,0,0,0
4492,2/14/20,Thailand,33,12,0
4493,2/14/20,Timor-Leste,0,0,0
4494,2/14/20,Togo,0,0,0
4495,2/14/20,Trinidad and Tobago,0,0,0
4496,2/14/20,Tunisia,0,0,0
4497,2/14/20,Turkey,0,0,0
4498,2/14/20,US,13,3,0
4499,2/14/20,Uganda,0,0,0
4500,2/14/20,Ukraine,0,0,0
4501,2/14/20,United Arab Emirates,8,1,0
4502,2/14/20,United Kingdom,9,1,0
4503,2/14/20,Uruguay,0,0,0
4504,2/14/20,Uzbekistan,0,0,0
4505,2/14/20,Venezuela,0,0,0
4506,2/14/20,Vietnam,16,7,0
4507,2/14/20,West Bank and Gaza,0,0,0
4508,2/14/20,Western Sahara,0,0,0
4509,2/14/20,Yemen,0,0,0
4510,2/14/20,Zambia,0,0,0
4511,2/14/20,Zimbabwe,0,0,0
4512,2/15/20,Afghanistan,0,0,0
4513,2/15/20,Albania,0,0,0
4514,2/15/20,Algeria,0,0,0
4515,2/15/20,Andorra,0,0,0
4516,2/15/20,Angola,0,0,0
4517,2/15/20,Antigua and Barbuda,0,0,0
4518,2/15/20,Argentina,0,0,0
4519,2/15/20,Armenia,0,0,0
4520,2/15/20,Australia,15,8,0
4521,2/15/20,Austria,0,0,0
4522,2/15/20,Azerbaijan,0,0,0
4523,2/15/20,Bahamas,0,0,0
4524,2/15/20,Bahrain,0,0,0
4525,2/15/20,Bangladesh,0,0,0
4526,2/15/20,Barbados,0,0,0
4527,2/15/20,Belarus,0,0,0
4528,2/15/20,Belgium,1,0,0
4529,2/15/20,Belize,0,0,0
4530,2/15/20,Benin,0,0,0
4531,2/15/20,Bhutan,0,0,0
4532,2/15/20,Bolivia,0,0,0
4533,2/15/20,Bosnia and Herzegovina,0,0,0
